subject.no,group,condition,question.no,question.type,est1,est2,conf1,conf2,true.values,log.true.values,log.tr.est1,log.tr.est2,tr.est1,tr.est2,log.change.est,abs.log.change.est
30257,4,G,9,percentage,18,18,7,7,16.4,2.797281335,0.097560976,0.097560976,0.097560976,0.097560976,0,0
34746,4,G,9,percentage,30,20,5,3,16.4,2.797281335,0.829268293,0.219512195,0.829268293,0.219512195,0.405465108,0.405465108
34718,5,G,9,percentage,15,15,6,1,16.4,2.797281335,0.085365854,0.085365854,0.085365854,0.085365854,0,0
31382,5,G,9,percentage,15,15,5,0,16.4,2.797281335,0.085365854,0.085365854,0.085365854,0.085365854,0,0
33780,5,G,9,percentage,20,15,4,0,16.4,2.797281335,0.219512195,0.085365854,0.219512195,0.085365854,0.287682072,0.287682072
29727,5,G,9,percentage,35,25,4,4,16.4,2.797281335,1.134146341,0.524390244,1.134146341,0.524390244,0.336472237,0.336472237
34015,5,G,9,percentage,40,15,3,0,16.4,2.797281335,1.43902439,0.085365854,1.43902439,0.085365854,0.980829253,0.980829253
34499,5,G,9,percentage,15,15,2,2,16.4,2.797281335,0.085365854,0.085365854,0.085365854,0.085365854,0,0
31365,5,G,9,percentage,15,15,5,5,16.4,2.797281335,0.085365854,0.085365854,0.085365854,0.085365854,0,0
34566,5,G,9,percentage,20,15,1,1,16.4,2.797281335,0.219512195,0.085365854,0.219512195,0.085365854,0.287682072,0.287682072
33922,5,G,9,percentage,20,15,2,2,16.4,2.797281335,0.219512195,0.085365854,0.219512195,0.085365854,0.287682072,0.287682072
34704,5,G,9,percentage,15,15,3,0,16.4,2.797281335,0.085365854,0.085365854,0.085365854,0.085365854,0,0
31569,13,G,9,percentage,13,13,7,4,16.4,2.797281335,0.207317073,0.207317073,0.207317073,0.207317073,0,0
29099,13,G,9,percentage,30,13,2,0,16.4,2.797281335,0.829268293,0.207317073,0.829268293,0.207317073,0.836248024,0.836248024
27471,13,G,9,percentage,24,14.8,5,6,16.4,2.797281335,0.463414634,0.097560976,0.463414634,0.097560976,0.48342665,0.48342665
32676,13,G,9,percentage,20,13.5,3,3,16.4,2.797281335,0.219512195,0.176829268,0.219512195,0.176829268,0.393042588,0.393042588
34111,13,G,9,percentage,25,14,3,4,16.4,2.797281335,0.524390244,0.146341463,0.524390244,0.146341463,0.579818495,0.579818495
32996,13,G,9,percentage,20,13,4,4,16.4,2.797281335,0.219512195,0.207317073,0.219512195,0.207317073,0.430782916,0.430782916
34805,13,G,9,percentage,50,45,3,1,16.4,2.797281335,2.048780488,1.743902439,2.048780488,1.743902439,0.105360516,0.105360516
34660,13,G,9,percentage,40,15,3,3,16.4,2.797281335,1.43902439,0.085365854,1.43902439,0.085365854,0.980829253,0.980829253
33180,13,G,9,percentage,6,13,4,3,16.4,2.797281335,0.634146341,0.207317073,0.634146341,0.207317073,-0.773189888,0.773189888
30828,14,G,9,percentage,NA,30,NA,4,16.4,2.797281335,NA,0.829268293,NA,0.829268293,NA,NA
28908,14,G,9,percentage,NA,40,NA,4,16.4,2.797281335,NA,1.43902439,NA,1.43902439,NA,NA
25599,14,G,9,percentage,NA,13,NA,8,16.4,2.797281335,NA,0.207317073,NA,0.207317073,NA,NA
34491,14,G,9,percentage,NA,30,NA,4,16.4,2.797281335,NA,0.829268293,NA,0.829268293,NA,NA
34645,14,G,9,percentage,NA,30,NA,4,16.4,2.797281335,NA,0.829268293,NA,0.829268293,NA,NA
29068,14,G,9,percentage,NA,30,NA,3,16.4,2.797281335,NA,0.829268293,NA,0.829268293,NA,NA
31526,14,G,9,percentage,NA,10,NA,5,16.4,2.797281335,NA,0.390243902,NA,0.390243902,NA,NA
34582,14,G,9,percentage,NA,30,NA,4,16.4,2.797281335,NA,0.829268293,NA,0.829268293,NA,NA
32810,17,G,9,percentage,30,30,4,3,16.4,2.797281335,0.829268293,0.829268293,0.829268293,0.829268293,0,0
29908,17,G,9,percentage,35,33,3,4,16.4,2.797281335,1.134146341,1.012195122,1.134146341,1.012195122,0.0588405,0.0588405
27116,17,G,9,percentage,20,30,5,9,16.4,2.797281335,0.219512195,0.829268293,0.219512195,0.829268293,-0.405465108,0.405465108
27181,17,G,9,percentage,30,31,0,3,16.4,2.797281335,0.829268293,0.890243902,0.829268293,0.890243902,-0.032789823,0.032789823
33503,17,G,9,percentage,25,30,2,0,16.4,2.797281335,0.524390244,0.829268293,0.524390244,0.829268293,-0.182321557,0.182321557
34654,17,G,9,percentage,18,23,4,6,16.4,2.797281335,0.097560976,0.402439024,0.097560976,0.402439024,-0.245122458,0.245122458
31917,17,G,9,percentage,30,22,4,4,16.4,2.797281335,0.829268293,0.341463415,0.829268293,0.341463415,0.310154928,0.310154928
34666,17,G,9,percentage,0,30,0,2,16.4,2.797281335,1,0.829268293,1,0.829268293,NA,NA
31116,17,G,9,percentage,65,30,3,4,16.4,2.797281335,2.963414634,0.829268293,2.963414634,0.829268293,0.773189888,0.773189888
34800,17,G,9,percentage,65,35,0,0,16.4,2.797281335,2.963414634,1.134146341,2.963414634,1.134146341,0.619039208,0.619039208
30521,17,G,9,percentage,NA,NA,NA,NA,16.4,2.797281335,NA,NA,NA,NA,NA,NA
711121,18,G,9,percentage,10,9,7,6,16.4,2.797281335,0.390243902,0.451219512,0.390243902,0.451219512,0.105360516,0.105360516
34773,18,G,9,percentage,20,9,2,0,16.4,2.797281335,0.219512195,0.451219512,0.219512195,0.451219512,0.798507696,0.798507696
30270,18,G,9,percentage,50,9,4,2,16.4,2.797281335,2.048780488,0.451219512,2.048780488,0.451219512,1.714798428,1.714798428
34362,18,G,9,percentage,22,11,4,6,16.4,2.797281335,0.341463415,0.329268293,0.341463415,0.329268293,0.693147181,0.693147181
29717,18,G,9,percentage,30,10,7,0,16.4,2.797281335,0.829268293,0.390243902,0.829268293,0.390243902,1.098612289,1.098612289
34633,18,G,9,percentage,18,9,2,3,16.4,2.797281335,0.097560976,0.451219512,0.097560976,0.451219512,0.693147181,0.693147181
29189,18,G,9,percentage,30,11,3,2,16.4,2.797281335,0.829268293,0.329268293,0.829268293,0.329268293,1.003302109,1.003302109
711122,18,G,9,percentage,27,10,2,4,16.4,2.797281335,0.646341463,0.390243902,0.646341463,0.390243902,0.993251773,0.993251773
31741,18,G,9,percentage,40,40,5,9,16.4,2.797281335,1.43902439,1.43902439,1.43902439,1.43902439,0,0
34604,18,G,9,percentage,12,10,3,3,16.4,2.797281335,0.268292683,0.390243902,0.268292683,0.390243902,0.182321557,0.182321557
34709,19,G,9,percentage,43,30,5,5,16.4,2.797281335,1.62195122,0.829268293,1.62195122,0.829268293,0.360002734,0.360002734
23629,19,G,9,percentage,26,33,4,2,16.4,2.797281335,0.585365854,1.012195122,0.585365854,1.012195122,-0.238411023,0.238411023
34658,19,G,9,percentage,20,30,0,3,16.4,2.797281335,0.219512195,0.829268293,0.219512195,0.829268293,-0.405465108,0.405465108
32188,19,G,9,percentage,30,30,4,0,16.4,2.797281335,0.829268293,0.829268293,0.829268293,0.829268293,0,0
34653,19,G,9,percentage,25,32,0,2,16.4,2.797281335,0.524390244,0.951219512,0.524390244,0.951219512,-0.246860078,0.246860078
3472,19,G,9,percentage,35,30,3,1,16.4,2.797281335,1.134146341,0.829268293,1.134146341,0.829268293,0.15415068,0.15415068
711123,19,G,9,percentage,32,32,4,0,16.4,2.797281335,0.951219512,0.951219512,0.951219512,0.951219512,0,0
33570,19,G,9,percentage,30,30,1,1,16.4,2.797281335,0.829268293,0.829268293,0.829268293,0.829268293,0,0
34750,19,G,9,percentage,25,28,2,3,16.4,2.797281335,0.524390244,0.707317073,0.524390244,0.707317073,-0.113328685,0.113328685
34559,1,G,10,percentage,NA,9,NA,2,7.08,1.957273908,NA,0.271186441,NA,0.271186441,NA,NA
34682,1,G,10,percentage,NA,10,NA,2,7.08,1.957273908,NA,0.412429379,NA,0.412429379,NA,NA
34700,1,G,10,percentage,NA,16,NA,5,7.08,1.957273908,NA,1.259887006,NA,1.259887006,NA,NA
33524,1,G,10,percentage,NA,9,NA,6,7.08,1.957273908,NA,0.271186441,NA,0.271186441,NA,NA
29541,1,G,10,percentage,NA,9,NA,4,7.08,1.957273908,NA,0.271186441,NA,0.271186441,NA,NA
31607,1,G,10,percentage,NA,8,NA,1,7.08,1.957273908,NA,0.129943503,NA,0.129943503,NA,NA
34691,1,G,10,percentage,NA,8,NA,3,7.08,1.957273908,NA,0.129943503,NA,0.129943503,NA,NA
27503,1,G,10,percentage,NA,12,NA,4,7.08,1.957273908,NA,0.694915254,NA,0.694915254,NA,NA
29077,1,G,10,percentage,NA,8,NA,4,7.08,1.957273908,NA,0.129943503,NA,0.129943503,NA,NA
26671,1,G,10,percentage,NA,8,NA,5,7.08,1.957273908,NA,0.129943503,NA,0.129943503,NA,NA
27422,2,G,10,percentage,20,18,3,3,7.08,1.957273908,1.824858757,1.542372881,1.824858757,1.542372881,0.105360516,0.105360516
33276,2,G,10,percentage,20,19,4,3,7.08,1.957273908,1.824858757,1.683615819,1.824858757,1.683615819,0.051293294,0.051293294
30369,2,G,10,percentage,10,15,1,0,7.08,1.957273908,0.412429379,1.118644068,0.412429379,1.118644068,-0.405465108,0.405465108
31980,2,G,10,percentage,23,14,4,3,7.08,1.957273908,2.248587571,0.97740113,2.248587571,0.97740113,0.496436886,0.496436886
32249,2,G,10,percentage,20,15,3,3,7.08,1.957273908,1.824858757,1.118644068,1.824858757,1.118644068,0.287682072,0.287682072
34745,2,G,10,percentage,15,18,3,7,7.08,1.957273908,1.118644068,1.542372881,1.118644068,1.542372881,-0.182321557,0.182321557
29374,2,G,10,percentage,15,14,4,2,7.08,1.957273908,1.118644068,0.97740113,1.118644068,0.97740113,0.068992871,0.068992871
28503,2,G,10,percentage,9,14,3,2,7.08,1.957273908,0.271186441,0.97740113,0.271186441,0.97740113,-0.441832752,0.441832752
34167,2,G,10,percentage,5,14,1,0,7.08,1.957273908,0.293785311,0.97740113,0.293785311,0.97740113,-1.029619417,1.029619417
29679,2,G,10,percentage,15,14,5,1,7.08,1.957273908,1.118644068,0.97740113,1.118644068,0.97740113,0.068992871,0.068992871
27194,3,G,10,percentage,7,7,3,2,7.08,1.957273908,0.011299435,0.011299435,0.011299435,0.011299435,0,0
34540,3,G,10,percentage,8,8,8,8,7.08,1.957273908,0.129943503,0.129943503,0.129943503,0.129943503,0,0
34399,3,G,10,percentage,8,7,3,1,7.08,1.957273908,0.129943503,0.011299435,0.129943503,0.011299435,0.133531393,0.133531393
30575,3,G,10,percentage,8,7,4,3,7.08,1.957273908,0.129943503,0.011299435,0.129943503,0.011299435,0.133531393,0.133531393
32149,3,G,10,percentage,20,11,3,4,7.08,1.957273908,1.824858757,0.553672316,1.824858757,0.553672316,0.597837001,0.597837001
34706,3,G,10,percentage,5,7,4,5,7.08,1.957273908,0.293785311,0.011299435,0.293785311,0.011299435,-0.336472237,0.336472237
29136,3,G,10,percentage,5,7,2,5,7.08,1.957273908,0.293785311,0.011299435,0.293785311,0.011299435,-0.336472237,0.336472237
31003,3,G,10,percentage,2,7,5,7,7.08,1.957273908,0.717514124,0.011299435,0.717514124,0.011299435,-1.252762968,1.252762968
27502,4,G,10,percentage,7,8,4,0,7.08,1.957273908,0.011299435,0.129943503,0.011299435,0.129943503,-0.133531393,0.133531393
34441,4,G,10,percentage,10,20,5,0,7.08,1.957273908,0.412429379,1.824858757,0.412429379,1.824858757,-0.693147181,0.693147181
26783,4,G,10,percentage,18,10,3,2,7.08,1.957273908,1.542372881,0.412429379,1.542372881,0.412429379,0.587786665,0.587786665
31122,4,G,10,percentage,10,10,4,7,7.08,1.957273908,0.412429379,0.412429379,0.412429379,0.412429379,0,0
30782,4,G,10,percentage,5,8,4,5,7.08,1.957273908,0.293785311,0.129943503,0.293785311,0.129943503,-0.470003629,0.470003629
32418,4,G,10,percentage,1500,10,3,2,7.08,1.957273908,210.8644068,0.412429379,210.8644068,0.412429379,5.010635294,5.010635294
30257,4,G,10,percentage,15,15,6,8,7.08,1.957273908,1.118644068,1.118644068,1.118644068,1.118644068,0,0
34746,4,G,10,percentage,6,8,3,4,7.08,1.957273908,0.152542373,0.129943503,0.152542373,0.129943503,-0.287682072,0.287682072
34718,5,G,10,percentage,4,7,5,4,7.08,1.957273908,0.435028249,0.011299435,0.435028249,0.011299435,-0.559615788,0.559615788
31382,5,G,10,percentage,5,7,3,2,7.08,1.957273908,0.293785311,0.011299435,0.293785311,0.011299435,-0.336472237,0.336472237
33780,5,G,10,percentage,20,7,6,4,7.08,1.957273908,1.824858757,0.011299435,1.824858757,0.011299435,1.049822124,1.049822124
29727,5,G,10,percentage,5,7,3,2,7.08,1.957273908,0.293785311,0.011299435,0.293785311,0.011299435,-0.336472237,0.336472237
34015,5,G,10,percentage,7,7,3,5,7.08,1.957273908,0.011299435,0.011299435,0.011299435,0.011299435,0,0
34499,5,G,10,percentage,8,7,2,2,7.08,1.957273908,0.129943503,0.011299435,0.129943503,0.011299435,0.133531393,0.133531393
31365,5,G,10,percentage,15,10,5,5,7.08,1.957273908,1.118644068,0.412429379,1.118644068,0.412429379,0.405465108,0.405465108
34566,5,G,10,percentage,5,6,2,5,7.08,1.957273908,0.293785311,0.152542373,0.293785311,0.152542373,-0.182321557,0.182321557
33922,5,G,10,percentage,15,8,4,4,7.08,1.957273908,1.118644068,0.129943503,1.118644068,0.129943503,0.628608659,0.628608659
34704,5,G,10,percentage,10,7,4,2,7.08,1.957273908,0.412429379,0.011299435,0.412429379,0.011299435,0.356674944,0.356674944
31569,13,G,10,percentage,10,7,6,4,7.08,1.957273908,0.412429379,0.011299435,0.412429379,0.011299435,0.356674944,0.356674944
29099,13,G,10,percentage,15,9,0,0,7.08,1.957273908,1.118644068,0.271186441,1.118644068,0.271186441,0.510825624,0.510825624
27471,13,G,10,percentage,8.5,9,4,4,7.08,1.957273908,0.200564972,0.271186441,0.200564972,0.271186441,-0.057158414,0.057158414
32676,13,G,10,percentage,30,8.5,3,3,7.08,1.957273908,3.237288136,0.200564972,3.237288136,0.200564972,1.261131218,1.261131218
34111,13,G,10,percentage,10,9,7,0,7.08,1.957273908,0.412429379,0.271186441,0.412429379,0.271186441,0.105360516,0.105360516
32996,13,G,10,percentage,10,8,5,3,7.08,1.957273908,0.412429379,0.129943503,0.412429379,0.129943503,0.223143551,0.223143551
34805,13,G,10,percentage,3,8,1,1,7.08,1.957273908,0.576271186,0.129943503,0.576271186,0.129943503,-0.980829253,0.980829253
34660,13,G,10,percentage,15,8,4,3,7.08,1.957273908,1.118644068,0.129943503,1.118644068,0.129943503,0.628608659,0.628608659
33180,13,G,10,percentage,5,9,4,2,7.08,1.957273908,0.293785311,0.271186441,0.293785311,0.271186441,-0.587786665,0.587786665
30828,14,G,10,percentage,5,7,4,4,7.08,1.957273908,0.293785311,0.011299435,0.293785311,0.011299435,-0.336472237,0.336472237
28908,14,G,10,percentage,20,20,4,4,7.08,1.957273908,1.824858757,1.824858757,1.824858757,1.824858757,0,0
25599,14,G,10,percentage,7,7,4,6,7.08,1.957273908,0.011299435,0.011299435,0.011299435,0.011299435,0,0
34491,14,G,10,percentage,15,9,3,6,7.08,1.957273908,1.118644068,0.271186441,1.118644068,0.271186441,0.510825624,0.510825624
34645,14,G,10,percentage,10,8,4,3,7.08,1.957273908,0.412429379,0.129943503,0.412429379,0.129943503,0.223143551,0.223143551
29068,14,G,10,percentage,14,12,5,6,7.08,1.957273908,0.97740113,0.694915254,0.97740113,0.694915254,0.15415068,0.15415068
31526,14,G,10,percentage,5,7,3,3,7.08,1.957273908,0.293785311,0.011299435,0.293785311,0.011299435,-0.336472237,0.336472237
34582,14,G,10,percentage,10,9,4,3,7.08,1.957273908,0.412429379,0.271186441,0.412429379,0.271186441,0.105360516,0.105360516
32810,17,G,10,percentage,20,10,3,5,7.08,1.957273908,1.824858757,0.412429379,1.824858757,0.412429379,0.693147181,0.693147181
29908,17,G,10,percentage,0.16,9,5,7,7.08,1.957273908,0.97740113,0.271186441,0.97740113,0.271186441,-4.029806041,4.029806041
27116,17,G,10,percentage,10,8,6,6,7.08,1.957273908,0.412429379,0.129943503,0.412429379,0.129943503,0.223143551,0.223143551
27181,17,G,10,percentage,12,10,5,6,7.08,1.957273908,0.694915254,0.412429379,0.694915254,0.412429379,0.182321557,0.182321557
33503,17,G,10,percentage,5,10,3,3,7.08,1.957273908,0.293785311,0.412429379,0.293785311,0.412429379,-0.693147181,0.693147181
34654,17,G,10,percentage,8,8,5,6,7.08,1.957273908,0.129943503,0.129943503,0.129943503,0.129943503,0,0
31917,17,G,10,percentage,8,8,4,6,7.08,1.957273908,0.129943503,0.129943503,0.129943503,0.129943503,0,0
34666,17,G,10,percentage,15,13,2,3,7.08,1.957273908,1.118644068,0.836158192,1.118644068,0.836158192,0.143100844,0.143100844
31116,17,G,10,percentage,6,9,4,6,7.08,1.957273908,0.152542373,0.271186441,0.152542373,0.271186441,-0.405465108,0.405465108
34800,17,G,10,percentage,0.7,6,0,0,7.08,1.957273908,0.901129944,0.152542373,0.901129944,0.152542373,-2.148434413,2.148434413
30521,17,G,10,percentage,NA,8,NA,3,7.08,1.957273908,NA,0.129943503,NA,0.129943503,NA,NA
711121,18,G,10,percentage,12,11,3,5,7.08,1.957273908,0.694915254,0.553672316,0.694915254,0.553672316,0.087011377,0.087011377
34773,18,G,10,percentage,15,16,0,5,7.08,1.957273908,1.118644068,1.259887006,1.118644068,1.259887006,-0.064538521,0.064538521
30270,18,G,10,percentage,5,16,3,4,7.08,1.957273908,0.293785311,1.259887006,0.293785311,1.259887006,-1.16315081,1.16315081
34362,18,G,10,percentage,10,13,5,4,7.08,1.957273908,0.412429379,0.836158192,0.412429379,0.836158192,-0.262364264,0.262364264
29717,18,G,10,percentage,15,16,3,2,7.08,1.957273908,1.118644068,1.259887006,1.118644068,1.259887006,-0.064538521,0.064538521
34633,18,G,10,percentage,5,9,5,6,7.08,1.957273908,0.293785311,0.271186441,0.293785311,0.271186441,-0.587786665,0.587786665
29189,18,G,10,percentage,6,15,3,3,7.08,1.957273908,0.152542373,1.118644068,0.152542373,1.118644068,-0.916290732,0.916290732
711122,18,G,10,percentage,22,16,7,5,7.08,1.957273908,2.107344633,1.259887006,2.107344633,1.259887006,0.318453731,0.318453731
31741,18,G,10,percentage,20,20,2,7,7.08,1.957273908,1.824858757,1.824858757,1.824858757,1.824858757,0,0
34604,18,G,10,percentage,12,13,4,6,7.08,1.957273908,0.694915254,0.836158192,0.694915254,0.836158192,-0.080042708,0.080042708
34709,19,G,10,percentage,13,9,0,0,7.08,1.957273908,0.836158192,0.271186441,0.836158192,0.271186441,0.36772478,0.36772478
23629,19,G,10,percentage,18,16,4,5,7.08,1.957273908,1.542372881,1.259887006,1.542372881,1.259887006,0.117783036,0.117783036
34658,19,G,10,percentage,12,8,3,3,7.08,1.957273908,0.694915254,0.129943503,0.694915254,0.129943503,0.405465108,0.405465108
32188,19,G,10,percentage,5,6,5,3,7.08,1.957273908,0.293785311,0.152542373,0.293785311,0.152542373,-0.182321557,0.182321557
34653,19,G,10,percentage,9,9,2,2,7.08,1.957273908,0.271186441,0.271186441,0.271186441,0.271186441,0,0
3472,19,G,10,percentage,10,9,5,3,7.08,1.957273908,0.412429379,0.271186441,0.412429379,0.271186441,0.105360516,0.105360516
711123,19,G,10,percentage,15,9,4,5,7.08,1.957273908,1.118644068,0.271186441,1.118644068,0.271186441,0.510825624,0.510825624
33570,19,G,10,percentage,5,7,4,2,7.08,1.957273908,0.293785311,0.011299435,0.293785311,0.011299435,-0.336472237,0.336472237
34750,19,G,10,percentage,5,7,3,3,7.08,1.957273908,0.293785311,0.011299435,0.293785311,0.011299435,-0.336472237,0.336472237
34559,1,G,11,unbounded,2,2,2,2,2.7,0.993251773,0.302143525,0.302143525,0.259259259,0.259259259,0,0
34682,1,G,11,unbounded,1.2,2.2,5,7,2.7,0.993251773,0.816439737,0.206185802,0.555555556,0.185185185,-0.606135804,0.606135804
34700,1,G,11,unbounded,5,2.16,2,1,2.7,0.993251773,0.620372554,0.224659605,0.851851852,0.2,0.839329691,0.839329691
33524,1,G,11,unbounded,7,2,3,8,2.7,0.993251773,0.959130808,0.302143525,1.592592593,0.259259259,1.252762968,1.252762968
29541,1,G,11,unbounded,5,2.18,6,2,2.7,0.993251773,0.620372554,0.215380331,0.851851852,0.192592593,0.830113036,0.830113036
31607,1,G,11,unbounded,2.18,2.18,3,6,2.7,0.993251773,0.215380331,0.215380331,0.192592593,0.192592593,0,0
34691,1,G,11,unbounded,3,2,1,2,2.7,0.993251773,0.106076343,0.302143525,0.111111111,0.259259259,0.405465108,0.405465108
27503,1,G,11,unbounded,2,2,1,0,2.7,0.993251773,0.302143525,0.302143525,0.259259259,0.259259259,0,0
29077,1,G,11,unbounded,2.2,2,3,4,2.7,0.993251773,0.206185802,0.302143525,0.185185185,0.259259259,0.09531018,0.09531018
26671,1,G,11,unbounded,10,2.18,1,1,2.7,0.993251773,1.318229029,0.215380331,2.703703704,0.192592593,1.523260216,1.523260216
27422,2,G,11,unbounded,5,2,1,2,2.7,0.993251773,0.620372554,0.302143525,0.851851852,0.259259259,0.916290732,0.916290732
33276,2,G,11,unbounded,0.89,0.65,3,3,2.7,0.993251773,1.117325555,1.433709687,0.67037037,0.759259259,0.3142491,0.3142491
30369,2,G,11,unbounded,6,0.73,3,1,2.7,0.993251773,0.803932817,1.316848913,1.222222222,0.72962963,2.106470214,2.106470214
31980,2,G,11,unbounded,12,0.9,2,1,2.7,0.993251773,1.501789292,1.106076343,3.444444444,0.666666667,2.590267165,2.590267165
32249,2,G,11,unbounded,3,0.7,2,2,2.7,0.993251773,0.106076343,1.35909822,0.111111111,0.740740741,1.455287233,1.455287233
34745,2,G,11,unbounded,0.8,0.65,1,5,2.7,0.993251773,1.224659605,1.433709687,0.703703704,0.759259259,0.207639365,0.207639365
29374,2,G,11,unbounded,2,0.5,2,3,2.7,0.993251773,0.302143525,1.697856475,0.259259259,0.814814815,1.386294361,1.386294361
28503,2,G,11,unbounded,10,0.90001,1,2,2.7,0.993251773,1.318229029,1.106065157,2.703703704,0.666662963,2.407934498,2.407934498
34167,2,G,11,unbounded,15,0.6,0,0,2.7,0.993251773,1.726448897,1.514296212,4.555555556,0.777777778,3.218875825,3.218875825
29679,2,G,11,unbounded,0.05,0.3,1,4,2.7,0.993251773,4.016085504,2.212152685,0.981481481,0.888888889,-1.791759469,1.791759469
27194,3,G,11,unbounded,1.7,1.7,4,2,2.7,0.993251773,0.465766621,0.465766621,0.37037037,0.37037037,0,0
34540,3,G,11,unbounded,0.01,0.2,9,8,2.7,0.993251773,5.636458057,2.620372554,0.996296296,0.925925926,-2.995732274,2.995732274
34399,3,G,11,unbounded,9,1,3,3,2.7,0.993251773,1.212152685,1,2.333333333,0.62962963,2.197224577,2.197224577
